transaction_id,customer_id,amount,merchant_category,hour,day_of_week,transactions_last_24h,avg_customer_amount,is_foreign,is_fraud
TXN-10765,CUST-1025,292.32,grocery,10,1,3,225.66,0,0
TXN-10766,CUST-1065,582.88,grocery,16,3,2,630.17,0,0
TXN-10767,CUST-1084,493.49,gaming,16,1,3,443.23,1,0
TXN-10768,CUST-1002,608.79,travel,9,5,2,297.7,0,0
TXN-10769,CUST-1079,291.78,gaming,14,0,1,1517.77,0,0
TXN-10770,CUST-1032,460.82,utility,18,5,2,1557.67,0,0
TXN-10771,CUST-1035,148.63,restaurant,0,6,3,1271.02,0,1
TXN-10772,CUST-1077,545.3,travel,20,0,1,692.54,0,0
TXN-10773,CUST-1001,690.57,jewelry,3,4,4,1265.02,0,0
TXN-10774,CUST-1019,415.48,grocery,10,0,1,605.85,0,0
TXN-10775,CUST-1056,146.75,electronics,13,2,4,672.86,0,0
TXN-10776,CUST-1073,1034.22,grocery,9,2,2,329.83,0,1
TXN-10777,CUST-1013,647.68,electronics,16,3,3,748.71,0,0
TXN-10778,CUST-1045,285.86,electronics,1,6,5,622.17,0,0
TXN-10779,CUST-1038,399.23,jewelry,8,3,4,293.99,0,0
TXN-10780,CUST-1066,159.89,gaming,7,2,1,585.13,0,0
TXN-10781,CUST-1037,228.36,travel,11,0,0,576.02,0,0
TXN-10782,CUST-1000,329.19,grocery,19,6,6,1617.53,0,0
TXN-10783,CUST-1066,1238.08,grocery,9,2,0,984.19,0,0
TXN-10784,CUST-1106,305.02,restaurant,22,3,1,605.65,0,0
TXN-10785,CUST-1073,796.45,restaurant,2,0,0,690.1,0,1
TXN-10786,CUST-1045,329.07,fuel,7,2,2,616.66,0,1
TXN-10787,CUST-1060,593.45,fuel,0,3,3,538.29,0,0
TXN-10788,CUST-1017,443.17,travel,18,6,3,331.84,0,0
TXN-10789,CUST-1029,948.42,jewelry,8,2,1,553.87,0,0
TXN-10790,CUST-1054,329.93,travel,8,3,1,399.27,0,0
TXN-10791,CUST-1074,151.5,grocery,20,6,1,302.57,0,0
TXN-10792,CUST-1060,174.78,travel,16,2,0,797.25,1,0
TXN-10793,CUST-1120,1914.32,fuel,12,2,8,746.35,0,1
TXN-10794,CUST-1079,193.1,fuel,19,0,2,225.27,0,0
TXN-10795,CUST-1002,670.26,grocery,4,6,4,562.57,0,0
TXN-10796,CUST-1065,347.47,gaming,2,0,0,1040.69,1,0
TXN-10797,CUST-1072,2924.72,electronics,15,1,2,1077.69,0,0
TXN-10798,CUST-1005,133.85,fuel,7,0,2,1058.08,0,0
TXN-10799,CUST-1048,574.05,electronics,11,4,0,614.86,0,0
TXN-10800,CUST-1108,211.46,electronics,16,2,0,378.13,0,1
TXN-10801,CUST-1044,3337.48,utility,4,4,5,331.61,0,1
TXN-10802,CUST-1057,547.88,restaurant,22,4,4,727.44,0,0
TXN-10803,CUST-1027,86.14,grocery,22,0,3,741.45,0,0
TXN-10804,CUST-1009,588.53,utility,4,2,1,1221.74,0,0
TXN-10805,CUST-1039,2053.25,jewelry,13,0,2,1102.12,0,0
TXN-10806,CUST-1096,350.7,jewelry,10,0,0,559.63,0,0
TXN-10807,CUST-1122,598.76,travel,15,3,2,303.59,0,0
TXN-10808,CUST-1082,1062.83,fuel,8,1,2,504.97,0,0
TXN-10809,CUST-1103,435.74,grocery,13,0,2,678.22,0,0
TXN-10810,CUST-1081,2076.55,restaurant,15,2,8,538.54,0,1
TXN-10811,CUST-1082,89.41,gaming,16,3,0,437.97,0,0
TXN-10812,CUST-1053,6281.46,travel,0,6,7,691.65,0,1
TXN-10813,CUST-1007,452.65,electronics,10,4,2,456.15,0,0
TXN-10814,CUST-1051,230.55,grocery,19,2,1,426.05,0,0
TXN-10815,CUST-1108,541.83,grocery,18,3,3,714.3,0,0
TXN-10816,CUST-1067,318.06,gaming,19,0,2,482.46,0,0
TXN-10817,CUST-1095,331.52,electronics,14,2,1,688.32,0,0
TXN-10818,CUST-1006,776.44,utility,21,4,5,699.43,1,0
TXN-10819,CUST-1025,180.59,gaming,13,0,2,321.6,0,1
TXN-10820,CUST-1037,1080.83,gaming,19,6,1,461.89,1,0
TXN-10821,CUST-1044,172.73,utility,10,3,4,1327.13,1,0
TXN-10822,CUST-1123,299.76,grocery,10,5,1,317.62,0,0
TXN-10823,CUST-1057,2084.34,jewelry,15,1,0,187.89,0,1
TXN-10824,CUST-1082,10167.13,jewelry,15,5,7,216.15,0,1
TXN-10825,CUST-1080,530.17,fuel,18,2,0,611.56,0,0
TXN-10826,CUST-1052,243.37,grocery,11,6,1,612.17,0,0
TXN-10827,CUST-1120,331.31,grocery,20,3,0,564.15,0,0
TXN-10828,CUST-1027,520.59,grocery,1,4,1,1173.57,0,0
TXN-10829,CUST-1004,506.81,electronics,1,1,3,138.37,0,1
TXN-10830,CUST-1093,460.29,grocery,21,6,1,748.27,0,0
TXN-10831,CUST-1081,481.49,gaming,15,1,2,1420.54,0,0
TXN-10832,CUST-1032,419.57,grocery,17,0,1,323.67,0,0
TXN-10833,CUST-1108,167.09,grocery,2,3,1,488.39,1,0
TXN-10834,CUST-1020,334.49,fuel,22,5,4,397.78,0,0
TXN-10835,CUST-1031,978.45,grocery,14,6,5,368.01,0,0
TXN-10836,CUST-1019,176.58,restaurant,13,5,1,502.98,0,0
TXN-10837,CUST-1023,427.45,fuel,3,3,1,1319.64,0,0
TXN-10838,CUST-1091,266.45,fuel,15,6,0,1653.36,0,0
TXN-10839,CUST-1087,535.67,grocery,21,3,4,500.31,0,0
TXN-10840,CUST-1080,368.16,travel,2,3,4,1716.05,0,0
TXN-10841,CUST-1107,1492.26,gaming,12,1,4,613.74,1,0
TXN-10842,CUST-1008,720.49,utility,3,5,3,1578.97,1,0
TXN-10843,CUST-1077,184.22,travel,1,2,2,571.74,0,0
TXN-10844,CUST-1014,815.19,gaming,0,1,3,646.83,0,0
TXN-10845,CUST-1119,275.62,electronics,22,2,3,735.84,0,0
TXN-10846,CUST-1079,2597.59,utility,15,4,13,3457.74,0,0
TXN-10847,CUST-1094,623.51,electronics,9,1,1,961.22,0,0
TXN-10848,CUST-1071,340.76,fuel,8,2,0,407.89,0,0
TXN-10849,CUST-1047,962.6,jewelry,20,2,2,1025.51,0,0
TXN-10850,CUST-1085,275.65,utility,21,4,4,493.24,0,0
TXN-10851,CUST-1104,309.76,electronics,19,4,1,459.73,0,0
TXN-10852,CUST-1022,2410.65,restaurant,8,4,13,992.01,0,0
TXN-10853,CUST-1108,2123.79,utility,8,0,7,612.22,0,0
TXN-10854,CUST-1090,1123.71,grocery,10,2,1,701.5,0,0
TXN-10855,CUST-1010,789.66,utility,19,4,3,606.49,0,0
TXN-10856,CUST-1117,1776.6,gaming,19,1,1,724.24,0,0
TXN-10857,CUST-1022,2699.26,electronics,20,0,2,760.31,0,0
TXN-10858,CUST-1075,227.46,electronics,8,2,1,207.4,0,0
TXN-10859,CUST-1016,519.47,utility,9,4,1,868.37,0,0
TXN-10860,CUST-1024,203.94,gaming,21,4,1,350.69,0,0
TXN-10861,CUST-1080,275.01,electronics,21,0,2,272.25,0,0
TXN-10862,CUST-1084,307.18,grocery,18,4,4,582.82,0,1
TXN-10863,CUST-1085,222.99,travel,8,1,1,630.3,0,0
TXN-10864,CUST-1042,223.87,restaurant,8,5,4,410.99,0,0
TXN-10865,CUST-1102,442.21,jewelry,7,3,1,950.58,0,0
TXN-10866,CUST-1006,197.84,grocery,18,0,2,287.67,0,0
TXN-10867,CUST-1106,926.67,utility,20,2,5,481.15,0,0
TXN-10868,CUST-1037,1219.84,utility,3,5,13,436.3,0,1
TXN-10869,CUST-1077,38551.75,electronics,4,3,9,586.62,0,1
TXN-10870,CUST-1113,351.24,grocery,19,4,2,701.61,0,0
TXN-10871,CUST-1031,520.1,electronics,7,5,1,345.73,0,0
TXN-10872,CUST-1051,186.51,grocery,20,0,3,896.37,0,0
TXN-10873,CUST-1103,1771.48,fuel,21,6,1,623.07,0,0
TXN-10874,CUST-1108,1140.96,gaming,18,2,0,212.6,1,1
TXN-10875,CUST-1029,615.66,restaurant,21,5,1,204.95,0,0
TXN-10876,CUST-1063,179.45,travel,16,3,1,597.78,1,0
TXN-10877,CUST-1041,577.09,utility,14,4,0,532.97,1,0
TXN-10878,CUST-1064,212.5,restaurant,12,2,2,568.57,1,0
TXN-10879,CUST-1047,1475.52,grocery,21,5,1,592.65,0,0
TXN-10880,CUST-1000,904.06,fuel,18,0,2,681.34,0,0
TXN-10881,CUST-1115,529.31,jewelry,4,6,0,1013.54,0,0
TXN-10882,CUST-1079,79.26,utility,22,1,4,326.65,0,0
TXN-10883,CUST-1057,235.67,travel,7,6,5,315.9,0,0
TXN-10884,CUST-1013,825.36,gaming,1,0,5,329.86,0,0
TXN-10885,CUST-1008,1223.73,gaming,10,0,2,705.5,0,0
TXN-10886,CUST-1059,1132.15,jewelry,17,0,1,1193.59,0,0
TXN-10887,CUST-1081,1420.88,jewelry,13,3,9,474.74,0,1
TXN-10888,CUST-1032,617.8,grocery,13,1,3,152.03,0,0
TXN-10889,CUST-1093,1055.36,grocery,1,4,3,235.76,0,0
TXN-10890,CUST-1049,142.06,grocery,19,5,2,380.63,0,0
TXN-10891,CUST-1001,489.84,restaurant,13,0,1,442.86,0,0
TXN-10892,CUST-1067,605.09,restaurant,22,3,1,480.77,0,0
TXN-10893,CUST-1022,393.24,utility,14,5,3,614.75,0,0
TXN-10894,CUST-1001,122.84,grocery,9,2,3,507.01,0,0
TXN-10895,CUST-1016,385.96,gaming,7,6,3,1071.85,0,0
TXN-10896,CUST-1035,385.49,grocery,1,4,1,414.96,0,0
TXN-10897,CUST-1064,440.96,travel,4,0,4,374.55,0,0
TXN-10898,CUST-1123,322.92,fuel,15,3,6,783.19,0,0
TXN-10899,CUST-1027,353.45,utility,12,2,2,258.63,0,0
